recent_worst_eplen,tcount,total_secs,epcount,rew_mean,eprew_recent,best_ext_ret,recent_best_ext_ret,n_updates,eplen,best_eplen,recent_best_eplen,eprew,eplen_std,eprew_std,,,,
,218342406,360190.921,426658,,,424.85,,,336.43,206,,387.269,147.6799414,90.73403517,289209,137449,184969.7073,175221.2137
,218598317,360631.0341,427414,,,424.85,,,335.51,206,,395.229,151.4005611,57.59070853,289965,137449,185409.8203,175221.2137
,218852698,361079.3235,428165,,,424.85,,,330.97,206,,396.1245,126.7953828,55.22313306,290716,137449,185858.1098,175221.2137
,219104904,361527.1061,428925,,,424.85,,,327.36,206,,400.5295,123.6058672,24.66916405,291476,137449,186305.8924,175221.2137
,219364766,361958.0089,429674,,,424.85,,,340.8,206,,397.922,156.4363129,31.28846538,292225,137449,186736.7951,175221.2137
,219622792,362393.158,430462,,,424.85,,,331.27,206,,388.6215,168.5454749,90.50247849,293013,137449,187171.9443,175221.2137
,219881938,362839.7802,431312,,,424.85,,,310.28,206,,400.262,116.2051703,54.56920611,293863,137449,187618.5664,175221.2137
,220138583,363281.2151,432134,,,424.85,,,326.42,206,,389.206,148.1608707,91.45532688,294685,137449,188060.0014,175221.2137
,220390011,363723.1285,432948,,,424.85,,,310.56,206,,403.8905,122.67806,24.49970989,295499,137449,188501.9147,175221.2137
,220647400,364158.4026,433765,,,424.85,,,300.48,206,,398.4635,124.8782992,74.16591126,296316,137449,188937.1889,175221.2137
,220906941,364590.1293,434593,,,424.85,,,327.04,206,,388.7505,147.5727563,93.19086878,297144,137449,189368.9155,175221.2137
,221159261,365028.3037,435382,,,424.85,,,323.12,206,,397.7745,120.2981529,54.0055106,297933,137449,189807.0899,175221.2137
,221415004,365467.2836,436149,,,424.85,,,342.79,206,,385.6715,176.493926,94.6049455,298700,137449,190246.0698,175221.2137
,221672185,365907.6692,436895,,,424.85,,,357.05,206,,383.5525,158.8543594,88.31796997,299446,137449,190686.4555,175221.2137
,221928181,366344.6396,437638,,,424.85,,,370.26,206,,374.1875,175.5548131,108.6164252,300189,137449,191123.4259,175221.2137
,222178993,366786.2762,438350,,,424.85,,,348.37,206,,385.457,147.8033596,87.3524476,300901,137449,191565.0625,175221.2137
,222438248,367227.7771,439090,,,424.85,,,347.11,206,,389.4525,146.0829145,72.14010202,301641,137449,192006.5633,175221.2137
,222691468,367666.273,439825,,,424.85,,,335.58,206,,391.2445,135.9366161,75.91470572,302376,137449,192445.0593,175221.2137
,222950780,368095.7611,440577,,,424.85,,,349.58,206,,388.307,154.2383338,76.48994477,303128,137449,192874.5474,175221.2137
,223208821,368532.5997,441368,,,424.85,,,314.78,206,,403.0485,93.51433901,18.87219973,303919,137449,193311.386,175221.2137
,223466243,368966.1056,442188,,,424.85,,,309.59,206,,399.832,98.26505941,58.54491033,304739,137449,193744.8919,175221.2137
,223719645,369406.2254,443009,,,424.85,,,316.63,206,,390.5845,142.6599211,94.09438471,305560,137449,194185.0116,175221.2137
,223978698,369836.3938,443852,,,424.85,,,300.11,206,,406.061,99.67907453,19.94077554,306403,137449,194615.18,175221.2137
,224236905,370268.7553,444697,,,424.85,,,300.73,206,,402.165,111.1443075,54.2830952,307248,137449,195047.5415,175221.2137
,224488828,370703.9396,445547,,,424.85,,,314.37,206,,394.8025,131.4862468,80.38884947,308098,137449,195482.7259,175221.2137
,224747547,371137.4488,446405,,,424.85,,,305.61,206,,397.4335,132.3335101,74.10631318,308956,137449,195916.2351,175221.2137
,224999670,371578.32,447188,,,424.85,,,317.01,206,,399.2315,116.836766,50.79449018,309739,137449,196357.1062,175221.2137
,225251951,372023.2763,447963,,,424.85,,,330.03,206,,399.999,121.3421983,24.23928834,310514,137449,196802.0625,175221.2137
,225510601,372467.5974,448777,,,424.85,,,307.7,206,,400.783,117.1131504,54.68357533,311328,137449,197246.3837,175221.2137
,225767597,372908.3757,449542,,,424.85,,,334.67,206,,391.2105,128.9192813,75.94347579,312093,137449,197687.1619,175221.2137
,226024311,373348.8453,450303,,,424.85,,,323.89,206,,397.5355,111.6016035,53.99513001,312854,137449,198127.6316,175221.2137
,226283658,373790.3675,451129,,,424.85,,,321.89,206,,398.499,122.1963089,49.79761891,313680,137449,198569.1538,175221.2137
,226537070,374232.0668,451945,,,424.85,,,316.28,206,,395.3025,140.3651723,75.02350144,314496,137449,199010.853,175221.2137
,226791729,374669.6628,452768,,,424.85,,,313.46,206,,396.1,128.5307294,72.78224818,315319,137449,199448.4491,175221.2137
,227049644,375101.2116,453610,,,424.85,,,308.21,206,,400.676,115.7347221,54.55695395,316161,137449,199879.9979,175221.2137
,227307200,375544.2245,454472,,,424.85,,,296.75,206,,402.972,99.17513549,53.39903853,317023,137449,200323.0107,175221.2137
,227564630,375989.9503,455383,,,424.85,,,278.53,206,,406.5325,86.33486607,52.76651655,317934,137449,200768.7365,175221.2137
,227820937,376429.199,456278,,,424.85,,,284.38,206,,409.2025,61.124918,12.2364402,318829,137449,201207.9853,175221.2137
,228074223,376868.3332,457168,,,424.85,,,291.49,206,,407.771,80.76787666,16.15621425,319719,137449,201647.1195,175221.2137
,228332127,377315.8947,458091,,,424.85,,,281.76,206,,409.7405,81.64069083,16.33291109,320642,137449,202094.681,175221.2137
,228588005,377759.1189,459009,,,424.85,,,282.19,206,,409.6405,77.9117058,15.58038461,321560,137449,202537.9051,175221.2137
,228845219,378193.857,459924,,,424.85,,,280.5,206,,409.974,62.78606533,12.56137429,322475,137449,202972.6432,175221.2137
,229100089,378635.0512,460819,,,424.85,,,295.01,206,,403.315,118.7669563,54.99904613,323370,137449,203413.8374,175221.2137
,229358384,379071.8566,461750,,,424.85,,,279.58,206,,403.2025,113.102801,70.05972109,324301,137449,203850.6428,175221.2137
,229612809,379512.7433,462664,,,424.85,,,283.54,206,,405.299,105.4138909,57.1218347,325215,137449,204291.5296,175221.2137
,229866354,379959.7741,463570,,,424.85,,,286.33,206,,405.0515,100.0679824,53.61108349,326121,137449,204738.5603,175221.2137
,230123570,380408.3705,464498,,,424.85,,,270.86,206,,411.824,55.43104184,11.08668905,327049,137449,205187.1567,175221.2137
,230378309,380854.3699,465406,,,424.85,,,297.47,206,,395.3765,137.4487144,89.22763682,327957,137449,205633.1561,175221.2137
,230635787,381304.369,466314,,,424.85,,,277.18,206,,410.558,56.88187409,11.33845827,328865,137449,206083.1552,175221.2137
,230891244,381756.047,467213,,,424.85,,,281.05,206,,409.8585,76.36181965,15.26409194,329764,137449,206534.8333,175221.2137
,231148598,382200.4483,468114,,,424.85,,,282.62,206,,409.5485,90.2640327,18.0482734,330665,137449,206979.2346,175221.2137
,231404039,382641.967,469003,,,424.85,,,285.3,206,,409.011,82.59654956,16.51363161,331554,137449,207420.7532,175221.2137
,231658531,383076.6532,469923,,,424.85,,,280.85,206,,406.0775,103.8159309,53.96570641,332474,137449,207855.4395,175221.2137
,231916127,383518.2694,470841,,,424.85,,,287.48,206,,408.576,87.59742919,17.52073126,333392,137449,208297.0557,175221.2137
,232171463,383962.9958,471732,,,424.85,,,284.94,206,,406.1315,97.08787978,45.03491571,334283,137449,208741.7821,175221.2137
,232428624,384397.4862,472648,,,424.85,,,272.8,206,,411.434,55.61780291,11.10323124,335199,137449,209176.2725,175221.2137
,232683947,384832.899,473575,,,424.85,,,272.06,206,,411.666,72.95324804,14.59543059,336126,137449,209611.6852,175221.2137
,232940828,385267.9822,474493,,,424.85,,,278.38,206,,410.394,75.02716575,15.00678393,337044,137449,210046.7684,175221.2137
,233196888,385704.2381,475417,,,424.85,,,280.03,206,,410.0675,85.08107369,17.01533481,337968,137449,210483.0244,175221.2137
,233455545,386148.1295,476345,,,424.85,,,289.96,206,,400.959,125.4600271,71.73047309,338896,137449,210926.9158,175221.2137
,233709141,386590.0266,477255,,,424.85,,,287.05,206,,404.653,103.8879565,56.18997856,339806,137449,211368.8129,175221.2137
,233962248,387036.1522,478173,,,424.85,,,279.5,206,,406.416,93.96015113,53.26517431,340724,137449,211814.9385,175221.2137
,234221169,387473.6692,479104,,,424.85,,,276.27,206,,407.0605,90.98987361,53.10506204,341655,137449,212252.4555,175221.2137
,234475853,387906.8278,480012,,,424.85,,,271.97,206,,411.6765,53.87178389,10.78485849,342563,137449,212685.6141,175221.2137
,234730111,388346.8513,480900,,,424.85,,,296.9,206,,402.946,124.297506,55.46039518,343451,137449,213125.6376,175221.2137
,234987697,388787.0337,481790,,,424.85,,,292.96,206,,407.4795,109.560387,21.90960873,344341,137449,213565.8199,175221.2137
,235244399,389223.7123,482686,,,424.85,,,310.28,206,,404.026,138.3082123,27.66285911,345237,137449,214002.4986,175221.2137
,235501201,389660.9255,483596,,,424.85,,,286.32,206,,408.818,84.56049669,16.90692095,346147,137449,214439.7118,175221.2137
,235754361,390107.5933,484488,,,424.85,,,279.27,206,,410.2275,62.35011708,12.47305972,347039,137449,214886.3795,175221.2137
,236010799,390545.8103,485363,,,424.85,,,282.58,206,,409.5615,83.7451109,16.74728016,347914,137449,215324.5966,175221.2137
,236268665,390985.6192,486256,,,424.85,,,306.36,206,,401.2875,119.6038896,52.69170114,348807,137449,215764.4055,175221.2137
,236525684,391429.3619,487156,,,424.85,,,277.56,206,,410.558,88.78640887,17.74924607,349707,137449,216208.1482,175221.2137
,236778401,391870.8717,488048,,,424.85,,,287.55,206,,404.7195,119.9461859,55.18091558,350599,137449,216649.6579,175221.2137
,237034620,392305.6088,488944,,,424.85,,,285.75,206,,408.932,104.0907657,20.8196584,351495,137449,217084.3951,175221.2137
,237292284,392737.6927,489859,,,424.85,,,283.91,206,,401.9395,119.0647803,72.51122613,352410,137449,217516.4789,175221.2137
,237546537,393171.4242,490737,,,424.85,,,287.91,206,,404.738,100.8125086,53.6479455,353288,137449,217950.2105,175221.2137
,237801928,393606.3648,491640,,,424.85,,,295.07,206,,400.4145,133.0044552,69.13796291,354191,137449,218385.151,175221.2137
,238059175,394042.6977,492539,,,424.85,,,288.24,206,,405.231,121.5160993,50.16428001,355090,137449,218821.4839,175221.2137
,238318218,394481.4366,493459,,,424.85,,,274.76,206,,411.038,51.19689834,10.23090446,356010,137449,219260.2228,175221.2137
,238568262,394917.2925,494364,,,424.85,,,277.66,206,,406.789,90.72995316,52.35647409,356915,137449,219696.0787,175221.2137
,238826591,395364.0573,495268,,,424.85,,,277.1,206,,410.661,74.01736283,14.80260886,357819,137449,220142.8435,175221.2137
,239081056,395798.804,496178,,,424.85,,,284.71,206,,409.134,83.83475353,16.77114319,358729,137449,220577.5903,175221.2137
,239339761,396236.099,497112,,,425.05,,,270.25,205,,412.032,70.17939512,14.02963742,359663,137449,221014.8853,175221.2137
,239596439,396669.8074,498025,,,425.05,,,265.23,205,,413.0335,49.79093391,9.958702363,360576,137449,221448.5936,175221.2137
,239849700,397104.9491,498922,,,425.05,,,282.82,205,,409.5175,77.472883,15.50075381,361473,137449,221883.7354,175221.2137
,240109444,397535.6068,499835,,,425.05,,,271.41,205,,411.7095,74.92344026,14.94418063,362386,137449,222314.3931,175221.2137
,240363574,397964.353,500747,,,425.05,,,284.69,205,,401.619,131.1970042,74.9186091,363298,137449,222743.1393,175221.2137
,240617322,398395.1217,501656,,,425.05,,,284.02,205,,401.759,127.7806699,74.69622426,364207,137449,223173.908,175221.2137
,240876632,398826.6879,502594,,,425.05,,,266.08,205,,408.949,88.5466747,53.07107639,365145,137449,223605.4742,175221.2137
,241132916,399266.4039,503537,,,425.05,,,295.31,205,,399.419,136.2836524,75.0476388,366088,137449,224045.1901,175221.2137
,241390510,399706.5941,504489,,,425.05,,,288.43,205,,401.6655,136.948257,69.55905825,367040,137449,224485.3804,175221.2137
,241644402,400143.0154,505445,,,425.05,,,270.24,205,,412.0365,72.70214852,14.54490951,367996,137449,224921.8016,175221.2137
,241901923,400575.0306,506412,,,425.05,,,264.52,205,,413.192,81.59638227,16.31909881,368963,137449,225353.8168,175221.2137
,242157161,401002.6503,507368,,,425.35,,,269.96,204,,412.0965,95.48286967,19.10049771,369919,137449,225781.4366,175221.2137
,242413000,401434.7938,508311,,,425.35,,,261.11,204,,413.8705,57.05644486,11.40615206,370862,137449,226213.58,175221.2137
,242668358,401865.1739,509255,,,425.35,,,268.03,204,,408.7175,90.41066917,53.18230362,371806,137449,226643.9602,175221.2137
,242923484,402302.6621,510198,,,425.35,,,280.98,204,,402.3715,125.2061484,74.58318485,372749,137449,227081.4483,175221.2137
,243181658,402746.9578,511170,,,425.35,,,274.12,204,,411.1795,87.42714453,17.46281348,373721,137449,227525.7441,175221.2137
,243435991,403189.6054,512117,,,425.35,,,259.85,204,,414.034,67.33800933,13.45416642,374668,137449,227968.3916,175221.2137
,243693139,403631.9586,513066,,,425.35,,,275.12,204,,407.2975,119.7571109,55.36036867,375617,137449,228410.7449,175221.2137
,243948869,404073.8262,514021,,,425.35,,,260.31,204,,414.0175,54.40417172,10.87708917,376572,137449,228852.6124,175221.2137
,244204793,404514.1563,514975,,,425.35,,,262.1,204,,413.652,45.49516458,9.101653476,377526,137449,229292.9425,175221.2137
,244461326,404951.0715,515930,,,425.35,,,271.92,204,,411.6975,80.7053505,16.1499464,378481,137449,229729.8578,175221.2137
,244716626,405386.6696,516891,,,425.35,,,268.87,204,,412.305,68.66376847,13.73111157,379442,137449,230165.4558,175221.2137
,244973584,405827.0485,517859,,,425.35,,,277.57,204,,402.8865,117.5808875,74.69660262,380410,137449,230605.8347,175221.2137
,245228631,406269.2798,518798,,,425.35,,,266,204,,409.1085,100.0944554,53.89587278,381349,137449,231048.066,175221.2137
,245484630,406707.4933,519749,,,425.35,,,278.77,204,,406.483,105.896634,54.92597938,382300,137449,231486.2795,175221.2137
,245740937,407146.1865,520700,,,425.35,,,272.86,204,,407.747,95.32743781,53.45661597,383251,137449,231924.9728,175221.2137
,245997646,407582.8174,521664,,,425.35,,,257.06,204,,414.5935,43.95857596,8.756522298,384215,137449,232361.6037,175221.2137
,246252197,408019.1287,522617,,,425.35,,,260.78,204,,413.8395,55.60531989,11.42299062,385168,137449,232797.915,175221.2137
,246510010,408461.9349,523583,,,425.35,,,251.84,204,,415.7095,45.96775392,9.193880288,386134,137449,233240.7211,175221.2137
,246764941,408907.5647,524533,,,425.35,,,284.72,204,,402.1735,140.9560272,71.95334998,387084,137449,233686.3509,175221.2137
,247018266,409346.8141,525476,,,425.35,,,267.89,204,,412.422,74.12150767,14.88715943,388027,137449,234125.6004,175221.2137
,247275666,409787.1808,526409,,,425.35,,,287.75,204,,408.5305,109.3794656,21.87476159,388960,137449,234565.9671,175221.2137
,247532332,410234.2285,527336,,,425.35,,,273.73,204,,404.693,121.649238,68.71476007,389887,137449,235013.0148,175221.2137
,247785963,410678.3511,528260,,,425.35,,,281.19,204,,402.2445,121.0502123,74.28645297,390811,137449,235457.1374,175221.2137
,248047103,411117.0231,529190,,,425.35,,,269.99,204,,408.2515,107.3896173,55.16508699,391741,137449,235895.8093,175221.2137
,248298059,411560.4388,530108,,,425.35,,,264.55,204,,409.3375,91.00300819,53.25809111,392659,137449,236339.225,175221.2137
,248557260,412005.9315,531052,,,425.35,,,266.89,204,,408.94,105.9415778,54.33423967,393603,137449,236784.7178,175221.2137
,248811843,412451.8353,531982,,,425.35,,,270.24,204,,412.0335,92.40098701,18.47808574,394533,137449,237230.6215,175221.2137
,249067638,412900.8359,532899,,,425.35,,,283.41,204,,401.479,127.2471685,77.41866157,395450,137449,237679.6221,175221.2137
,249325167,413339.169,533823,,,425.35,,,281.73,204,,406.2935,121.5072718,51.69589571,396374,137449,238117.9552,175221.2137
,249580501,413776.2318,534776,,,425.35,,,277.49,204,,406.7485,106.214829,54.19190689,397327,137449,238555.018,175221.2137
,249835455,414211.4951,535716,,,425.35,,,259.36,204,,414.205,71.5693398,14.317347,398267,137449,238990.2813,175221.2137
,250092618,414644.8795,536635,,,425.35,,,297.17,204,,387.678,171.0108216,115.4809056,399186,137449,239423.6658,175221.2137
,250346545,415086.599,537553,,,425.35,,,265.91,204,,412.8965,65.41484465,13.09169442,400104,137449,239865.3853,175221.2137
,250606521,415518.7346,538486,,,425.35,,,289.93,204,,404.73,121.4918314,51.60563341,401037,137449,240297.5209,175221.2137
,250860854,415959.4237,539411,,,425.35,,,281.12,204,,409.8495,101.0358629,20.2065936,401962,137449,240738.21,175221.2137
,251115431,416401.9001,540324,,,425.35,,,289.59,204,,400.6495,125.4738295,73.8682315,402875,137449,241180.6864,175221.2137
,251370017,416849.7176,541234,,,425.35,,,287.57,204,,408.563,106.8174382,21.36806802,403785,137449,241628.5039,175221.2137
,251630210,417281.7279,542172,,,425.35,,,291.17,204,,407.8455,107.7548194,21.55822012,404723,137449,242060.5141,175221.2137
,251885686,417725.2093,543103,,,425.35,,,267.92,204,,412.5075,72.53835951,14.50875145,405654,137449,242503.9956,175221.2137
,252140467,418165.5015,544019,,,425.35,,,279.04,204,,406.506,109.7020437,54.46190103,406570,137449,242944.2878,175221.2137
,252394376,418591.2768,544928,,,425.35,,,276.58,204,,406.921,114.8513979,54.90106519,407479,137449,243370.063,175221.2137
,252650072,419022.0123,545822,,,425.35,,,280.8,204,,409.9215,80.29209177,16.05905548,408373,137449,243800.7986,175221.2137
,252905506,419455.2843,546710,,,425.35,,,271.79,204,,411.725,58.45173992,11.70185562,409261,137449,244234.0706,175221.2137
,253162086,419894.7632,547620,,,425.35,,,286.9,204,,408.7015,99.56118722,19.90707595,410171,137449,244673.5495,175221.2137
,253419179,420333.3819,548541,,,425.35,,,296.78,204,,400.3245,136.3715205,67.6228081,411092,137449,245112.1681,175221.2137
,253674697,420767.9901,549452,,,425.35,,,278.73,204,,410.3285,78.61308479,15.72829338,412003,137449,245546.7764,175221.2137
,253932156,421201.2403,550397,,,425.35,,,260.12,204,,414.06,75.74579592,15.15331482,412948,137449,245980.0265,175221.2137
,254186616,421637.0962,551349,,,425.35,,,266.67,204,,409.4735,97.82076007,48.31795446,413900,137449,246415.8824,175221.2137
,254442531,422076.1545,552273,,,425.35,,,274.69,204,,407.304,99.75226263,54.52340125,414824,137449,246854.9407,175221.2137
,254703048,422510.9819,553209,,,425.35,,,290.3,204,,404.18,129.4092346,56.74944141,415760,137449,247289.7682,175221.2137
,254958052,422943.2981,554146,,,425.35,,,276.56,204,,403.243,120.7995298,74.37849488,416697,137449,247722.0843,175221.2137
,255210501,423372.0392,555064,,,425.35,,,284.81,204,,405.0355,108.2391514,57.31244162,417615,137449,248150.8255,175221.2137
,255470624,423802.3662,555997,,,425.35,,,258.27,204,,414.4255,50.72688735,10.15537172,418548,137449,248581.1524,175221.2137
,255723905,424229.4203,556921,,,425.35,,,294.52,204,,403.66,141.4551858,54.96494019,419472,137449,249008.2066,175221.2137
,255982977,424668.4503,557887,,,425.35,,,261.42,204,,413.804,62.97033905,12.60654528,420438,137449,249447.2366,175221.2137
,256235132,425095.2268,558833,,,425.35,,,263.65,204,,413.355,66.91253619,13.39930129,421384,137449,249874.013,175221.2137
,256493556,425525.9475,559792,,,425.35,,,278.07,204,,406.7085,105.1877612,54.11842203,422343,137449,250304.7338,175221.2137
,256749281,425965.6101,560711,,,425.35,,,294.14,204,,399.7345,136.3763924,75.10724722,423262,137449,250744.3964,175221.2137
,257002495,426407.2609,561675,,,425.35,,,266.22,204,,412.833,67.2595837,13.46268588,424226,137449,251186.0471,175221.2137
,257262820,426847.3071,562646,,,425.35,,,254.53,204,,415.1725,50.38024514,10.07837878,425197,137449,251626.0934,175221.2137
,257516535,427283.5289,563577,,,425.35,,,280.88,204,,402.5455,125.0916688,73.51261018,426128,137449,252062.3151,175221.2137
,257772979,427712.1532,564534,,,425.35,,,280.21,204,,398.516,135.6435988,91.36521353,427085,137449,252490.9394,175221.2137
,258028638,428144.2724,565472,,,425.35,,,268.89,204,,412.3035,79.88252562,15.98252679,428023,137449,252923.0587,175221.2137
,258285183,428579.8981,566422,,,425.35,,,277.46,204,,406.8315,114.8422762,54.90708272,428973,137449,253358.6844,175221.2137
,258540634,429019.0133,567362,,,425.35,,,281.24,204,,409.8295,90.58411781,18.1264049,429913,137449,253797.7996,175221.2137
,258797654,429457.7666,568319,,,425.35,,,261.71,204,,410.787,90.98607531,44.75202935,430870,137449,254236.5529,175221.2137
,259051744,429910.6754,569238,,,425.35,,,286.93,204,,404.931,103.294071,53.8509776,431789,137449,254689.4617,175221.2137
,259308225,430346.0494,570189,,,425.35,,,274.37,204,,407.4455,111.3547175,54.66190771,432740,137449,255124.8357,175221.2137
,259562729,430785.1311,571160,,,425.35,,,252.66,204,,415.4615,46.34419489,9.251313028,433711,137449,255563.9174,175221.2137
,259821560,431221.639,572138,,,425.35,,,266.1,204,,412.8615,87.46925174,17.4982197,434689,137449,256000.4252,175221.2137
,260078126,431657.3133,573127,,,425.35,,,245.54,204,,416.9705,43.56728589,8.721949596,435678,137449,256436.0995,175221.2137
,260335015,432098.9118,574116,,,425.35,,,261.01,204,,413.8095,84.57854279,17.09617603,436667,137449,256877.6981,175221.2137
,260588874,432540.3306,575078,,,425.35,,,268.07,204,,405.264,120.5120952,72.40177314,437629,137449,257319.1168,175221.2137
,260844996,432977.6781,576058,,,425.35,,,268.11,204,,409.272,100.4084553,48.5279823,438609,137449,257756.4643,175221.2137
,261103138,433417.302,577046,,,425.35,,,259.39,204,,414.208,55.30242219,11.06314539,439597,137449,258196.0883,175221.2137
,261356243,433864.4947,578001,,,425.35,,,266.33,204,,412.809,103.0981139,20.61924754,440552,137449,258643.2809,175221.2137
,261612978,434300.5803,578943,,,425.35,,,261.49,204,,413.78,57.88358921,11.58704233,441494,137449,259079.3666,175221.2137
,261868917,434738.7815,579916,,,425.35,,,266.51,204,,408.934,87.33000573,52.99371042,442467,137449,259517.5677,175221.2137
,262124453,435174.5117,580890,,,425.35,,,272.08,204,,407.82,97.64739423,53.61818442,443441,137449,259953.2979,175221.2137
,262380224,435612.8006,581846,,,425.35,,,279.74,204,,406.3725,112.6946867,54.69767288,444397,137449,260391.5868,175221.2137
,262634243,436043.9198,582795,,,425.35,,,276.69,204,,403.626,119.6108436,71.59804483,445346,137449,260822.706,175221.2137
,262893841,436472.4463,583759,,,425.35,,,256.52,204,,414.7845,51.36116821,10.27603205,446310,137449,261251.2326,175221.2137
,263149471,436909.7686,584750,,,425.35,,,260.68,204,,413.941,70.73427458,14.14580924,447301,137449,261688.5548,175221.2137
,263405343,437353.5189,585729,,,425.35,,,254.87,204,,415.111,58.9203963,11.78834505,448280,137449,262132.3051,175221.2137
,263661183,437792.2847,586703,,,425.35,,,264.39,204,,410.323,92.11708799,44.81817679,449254,137449,262571.071,175221.2137
,263919403,438225.3071,587719,,,425.35,,,250.03,204,,416.084,33.36838474,6.672143134,450270,137449,263004.0934,175221.2137
,264174833,438667.5843,588742,,,425.35,,,258.25,204,,414.3615,67.8324959,13.55496561,451293,137449,263446.3706,175221.2137
,264431454,439108.798,589736,,,425.35,,,242.2,204,,417.6585,40.81641827,8.173579555,452287,137449,263887.5843,175221.2137
,264684676,439553.3554,590742,,,425.35,,,244.28,204,,417.2325,35.62024144,7.13102859,453293,137449,264332.1417,175221.2137
,264939834,439990.0257,591739,,,425.35,,,253.12,204,,411.707,84.80180187,53.02444107,454290,137449,264768.812,175221.2137
,265198487,440422.7162,592748,,,425.35,,,250.33,204,,415.955,45.49132994,9.076110125,455299,137449,265201.5024,175221.2137
,265452391,440866.6851,593718,,,425.35,,,269.68,204,,412.158,101.9010186,20.37649469,456269,137449,265645.4714,175221.2137
,265709899,441309.0624,594690,,,425.35,,,253.08,204,,415.485,65.2813419,13.04988985,457241,137449,266087.8487,175221.2137
,265966386,441740.2857,595694,,,425.35,,,256.64,204,,410.7575,88.31359125,54.76995863,458245,137449,266519.072,175221.2137
,266223009,442168.7696,596699,,,425.35,,,260.61,204,,410.207,90.10503815,53.26552451,459250,137449,266947.5558,175221.2137
,266479151,442601.7474,597719,,,425.35,,,249.4,204,,416.215,55.61097014,11.12731886,460270,137449,267380.5337,175221.2137
,266734841,443037.7248,598705,,,425.35,,,279.56,204,,406.4145,127.6073133,55.99284432,461256,137449,267816.511,175221.2137
,266991178,443474.0261,599710,,,425.35,,,252.91,204,,415.5145,62.71859294,12.54581463,462261,137449,268252.8124,175221.2137
,267244796,443899.5478,600701,,,425.35,,,249.83,204,,416.125,42.84905016,8.562904005,463252,137449,268678.3341,175221.2137
,267498197,444328.5788,601680,,,425.35,,,257.42,204,,414.605,77.10955583,15.42041909,464231,137449,269107.3651,175221.2137
,267757554,444764.4487,602666,,,425.35,,,246.8,204,,416.735,44.17714341,8.844991521,465217,137449,269543.2349,175221.2137
,268012746,445203.4455,603658,,,425.35,,,270.68,204,,408.195,100.11662,53.83994265,466209,137449,269982.2318,175221.2137
,268269960,445643.0072,604630,,,425.35,,,274.84,204,,404.2385,130.5279066,70.78015854,467181,137449,270421.7934,175221.2137
,268526813,446082.7546,605632,,,425.35,,,262.82,204,,409.532,115.0952979,57.39715216,468183,137449,270861.5408,175221.2137
,268779955,446522.7674,606601,,,425.35,,,269.13,204,,412.185,101.337126,20.2391545,469152,137449,271301.5536,175221.2137
,269037210,446966.765,607593,,,425.35,,,248.5,204,,416.3915,52.22537697,10.46521155,470144,137449,271745.5512,175221.2137
,269295143,447408.1043,608598,,,425.35,,,250.53,204,,415.989,53.80175741,10.76764269,471149,137449,272186.8905,175221.2137
,269548919,447844.5228,609589,,,425.35,,,272.67,204,,404.0345,122.3272705,74.55959653,472140,137449,272623.3091,175221.2137
,269807800,448284.1037,610596,,,425.35,,,261.37,204,,409.9705,96.28911205,53.67953339,473147,137449,273062.89,175221.2137
,270061174,448720.1531,611595,,,425.35,,,251.05,204,,415.876,50.41673829,10.08558248,474146,137449,273498.9393,175221.2137
,270318123,449157.7914,612604,,,425.35,,,251.13,204,,415.8705,74.57515069,14.92641299,475155,137449,273936.5776,175221.2137
,270574370,449599.5328,613615,,,425.35,,,247.71,204,,416.546,44.64354265,8.931516333,476166,137449,274378.319,175221.2137
,270826811,450036.9646,614609,,,425.35,,,248.96,204,,416.2965,49.79094697,9.966925943,477160,137449,274815.7508,175221.2137
,271087731,450476.8874,615638,,,425.35,,,250.23,204,,416.045,61.83605016,12.36810515,478189,137449,275255.6736,175221.2137
,271342223,450917.7313,616650,,,425.35,,,253.92,204,,411.543,98.79784208,53.97323829,479201,137449,275696.5176,175221.2137
,271598745,451352.7614,617659,,,425.35,,,242.11,204,,417.6565,36.52092414,7.313817933,480210,137449,276131.5477,175221.2137
,271853968,451792.5638,618676,,,425.35,,,251.52,204,,415.791,50.04607477,10.01758798,481227,137449,276571.3501,175221.2137
,272110999,452239.2607,619699,,,425.35,,,245.55,204,,413.219,83.98813904,53.07873151,482250,137449,277018.0469,175221.2137
,272363624,452685.562,620683,,,425.35,,,253.82,204,,415.3295,61.20659768,12.24647724,483234,137449,277464.3482,175221.2137
,272622814,453125.8073,621696,,,425.35,,,255.83,204,,411.172,94.21560964,53.62011578,484247,137449,277904.5935,175221.2137
,272875063,453567.4929,622688,,,425.35,,,243.34,204,,417.421,43.24979075,8.65104381,485239,137449,278346.2791,175221.2137
,273134421,454009.597,623719,,,425.35,,,253.46,204,,415.3975,59.47981506,11.90215816,486270,137449,278788.3832,175221.2137
,273389730,454443.9502,624729,,,425.75,,,258.18,202,,406.94,112.5850239,74.23939756,487280,137449,279222.7364,175221.2137
,273644855,454889.2558,625732,,,425.75,,,247.95,202,,416.4985,45.67918016,9.144737435,488283,137449,279668.042,175221.2137
,273903053,455326.2849,626764,,,425.75,,,258.47,202,,410.6285,103.3264201,54.2506568,489315,137449,280105.0711,175221.2137
,274158468,455762.8173,627787,,,425.75,,,251.45,202,,412.0405,84.58822318,53.03487847,490338,137449,280541.6035,175221.2137
